rank_brand,brand,num_products_x,total_ratings,brand_weighted_score,simple_mean_product_rating,num_products_y,min_price,max_price,avg_price,std_price
1922,MiToo,3,469.0,4.472439039772717,4.733333333333333,1.0,19.99,19.99,19.99,0.0
1923,Power Ionics,1,358.0,4.472422992419024,4.5,1.0,10.99,10.99,10.99,0.0
1924,Household Essentials,16,6818.0,4.472416138880327,4.0875,7.0,7.92,40.56,20.95764705882353,12.783847488829293
1925,Arroyner,1,357.0,4.472351734001502,4.5,1.0,7.99,7.99,7.99,0.0
1926,APOTIE,1,356.0,4.4722801063693804,4.5,1.0,25.0,25.0,25.0,0.0
1927,ARAD,33,3788.0,4.472234984899429,4.13939393939394,16.0,9.95,59.95,18.052941176470586,11.631561999956133
1928,Hazms,1,355.0,4.472208106645665,4.5,1.0,19.99,19.99,19.99,0.0
1929,Angelstones,24,5514.0,4.4722051207942775,4.179166666666666,9.0,6.99,16.99,8.086385542168674,1.7008925765202196
1930,Plaza Astoria,2,1749.0,4.472195821198613,3.8,,,,,
1931,ericotry,2,383.0,4.472177941672534,4.5,1.0,12.77,12.77,12.77,0.0
1932,BeBeGee,4,483.0,4.4721338196894935,4.625,2.0,7.89,17.99,10.583333333333334,4.623150852992341
1933,AITEE,2,138.0,4.472013485427606,4.6,,,,,
1934,Melix Home,36,3006.0,4.471894693345146,4.391666666666667,10.0,6.99,16.99,11.354000000000001,2.4408950349059606
1935,Snanr,1,350.0,4.471842423838371,4.5,1.0,3.99,3.99,3.99,0.0
1936,Zglori,1,30.0,4.471668684309686,4.8,1.0,38.98,38.98,38.98,0.0
1937,ECOHIP,1,30.0,4.471668684309686,4.8,1.0,39.99,39.99,39.99,0.0
1938,N/AB,2,47.0,4.471625021041694,3.35,2.0,2.98,19.99,11.485,12.027886347983172
1939,Caffny,4,408.0,4.471534617760565,4.4,3.0,4.99,128.99,76.59,52.84221797010417
1940,PANDORA,234,102099.0,4.471410312926827,4.195726495726496,88.0,32.4,400.0,95.80023622047243,55.17122871755576
1941,Loving Family,6,211.0,4.471388378719905,4.533333333333334,,,,,
1942,Red Wing,6,628.0,4.471236993983615,4.483333333333333,1.0,26.9,26.9,26.9,0.0
1943,dolond,1,43.0,4.4712345350490565,4.7,,,,,
1944,Rasta Imposta,1,43.0,4.4712345350490565,4.7,1.0,57.18,57.18,57.18,0.0
1945,Love Sadie,1,43.0,4.4712345350490565,4.7,1.0,11.95,11.95,11.95,0.0
1946,LUCISKY,2,86.0,4.4712345350490565,4.7,,,,,
1947,Controse,1,43.0,4.4712345350490565,4.7,1.0,19.95,19.95,19.95,0.0
1948,ThreeTwoOne,2,86.0,4.4712345350490565,4.7,,,,,
1949,JunningGor,11,2947.0,4.470943392991596,4.518181818181818,10.0,9.99,29.99,20.083023255813952,5.290665425284746
1950,MSRECK,2,85.0,4.470909015317161,4.550000000000001,1.0,29.99,29.99,29.99,0.0
1951,FLYOW,28,6080.0,4.470689919200191,4.342857142857143,23.0,18.89,35.99,27.003223140495866,4.810075227214235
1952,Fiebing's,19,6507.0,4.47067014268113,3.8684210526315783,17.0,6.99,19.97,12.074255319148936,4.055678115540392
1953,Birthday Jewelry,3,194.0,4.4706263919184765,4.566666666666666,1.0,14.99,14.99,14.99,0.0
1954,Tulsi,28,6651.0,4.470475099918828,4.521428571428571,,,,,
1955,MOOCA,91,24106.0,4.470459956432632,4.374725274725275,57.0,8.65,30.85,17.470239999999997,5.401014310950931
1956,WISHDIAM,1,332.0,4.470442323366246,4.5,1.0,4.99,4.99,4.99,0.0
1957,Eastbon,7,499.0,4.470340838343218,4.085714285714285,3.0,8.66,19.69,12.5,5.209843247801864
1958,OrangeTag,4,330.0,4.470280646163358,4.425,1.0,18.99,18.99,18.99,0.0
1959,IYours,1,330.0,4.470278114051614,4.5,1.0,22.99,22.99,22.99,0.0
1960,kmdie,4,1281.0,4.470166893382138,4.425,2.0,12.99,22.99,20.49,5.0
1961,DANTE,1,327.0,4.4700283503041485,4.5,1.0,24.99,24.99,24.99,0.0
1962,Papa Supply,3,79.0,4.469964465765816,4.833333333333333,3.0,6.99,9.99,8.323333333333332,1.5275252316519468
1963,LAMIBEE,3,1310.0,4.469953662646502,4.5,3.0,13.98,13.99,13.988275862068967,0.00384425872219232
1964,Winter Walking,7,731.0,4.469937658614552,4.257142857142857,7.0,25.95,56.95,37.276666666666664,9.4322240524021
1965,SayitBands.com,1,324.0,4.469774353272828,4.5,1.0,12.88,12.88,12.88,0.0
1966,Opaceluuk,1,324.0,4.469774353272828,4.5,1.0,13.99,13.99,13.99,0.0
1967,LADEMAYH,6,237.0,4.4696305035431365,4.416666666666667,1.0,11.99,11.99,11.990000000000002,0.0
1968,Boderier,8,1468.0,4.469561569313145,4.125,1.0,8.99,8.99,8.99,0.0
1969,Zelevii,1,75.0,4.469524962462677,4.6,1.0,11.99,11.99,11.99,0.0
1970,CECOLIC,1,75.0,4.469524962462677,4.6,,,,,
1971,Janaden,2,150.0,4.469524962462677,4.6,,,,,
1972,Lonian,1,75.0,4.469524962462677,4.6,,,,,
1973,Northwind Supply,1,75.0,4.469524962462677,4.6,1.0,16.5,16.5,16.5,0.0
1974,SheridanStar,7,92.0,4.469455418802943,4.8,2.0,12.99,12.99,12.99,0.0
1975,Kuaima,3,104.0,4.469337980438802,4.733333333333333,,,,,
1976,Michael's Jewelers-Provincetown,16,1090.0,4.469328553462293,4.4,8.0,52.99,125.0,75.76461538461538,26.05305405986317
1977,AWEHIRU,5,100.0,4.469326469548336,4.86,,,,,
1978,Vercret,15,2861.0,4.469279407875335,4.333333333333333,1.0,12.99,12.99,12.99,0.0
1979,TGBJE,94,4789.0,4.469218860300256,4.589361702127659,84.0,5.99,14.99,12.478181818181818,1.7457854010922036
1980,ROULING,9,438.0,4.469127952486466,4.544444444444444,2.0,23.95,79.99,51.97,39.62626401769412
1981,Doodle Beads,6,195.0,4.469078227561474,3.883333333333333,5.0,9.99,16.99,11.59,3.0495901363953806
1982,LZBALUYO,3,147.0,4.468967263928664,4.6000000000000005,3.0,6.99,9.99,8.878888888888888,1.1666666666666667
1983,Enjoy Risingsun,4,672.0,4.468942494758838,4.025,2.0,14.89,15.89,15.14,0.5000000000000001
1984,Camabel,3,212.0,4.468868047619973,4.166666666666667,,,,,
1985,HYFNTEN,1,313.0,4.468805017663502,4.5,1.0,16.97,16.97,16.97,0.0
1986,BOOVO,8,372.0,4.468789611188318,4.5125,4.0,19.99,40.79,31.60739130434783,8.81525806222128
1987,IDekooror,1,312.0,4.468713804264857,4.5,,,,,
1988,Interway Trading,2,599.0,4.4686974102066,4.5,,,,,
1989,Elesa Miracle,1,310.0,4.468529767819356,4.5,1.0,9.99,9.99,9.99,0.0
1990,Kensington Hill,3,177.0,4.468406119282106,4.6000000000000005,1.0,29.99,29.99,29.99,0.0
1991,Flvokniss,1,74.0,4.468270394794049,4.6,1.0,10.99,10.99,10.99,0.0
1992,Strova,6,1258.0,4.468231961834872,4.3500000000000005,3.0,11.99,17.99,15.99,3.4641016151377535
1993,Jules D.,1,42.0,4.468057236924738,4.7,1.0,10.99,10.99,10.99,0.0
1994,Elevans,1,42.0,4.468057236924738,4.7,1.0,12.95,12.95,12.95,0.0
1995,VMNlooking,1,42.0,4.468057236924738,4.7,,,,,
1996,Alchemy Metal-wear,2,84.0,4.468057236924738,4.7,1.0,29.99,29.99,29.99,0.0
1997,N\B,5,250.0,4.467969373085659,4.220000000000001,2.0,29.18,59.99,39.449999999999996,17.78816179373237
1998,Jiffwind,3,246.0,4.46786066677434,4.433333333333334,2.0,19.99,27.99,23.99,5.656854249492381
1999,Designer Stainless Steel,4,976.0,4.467857495236222,4.575,,,,,
2000,Nambe,2,45.0,4.467584753291095,4.85,1.0,40.0,40.0,40.0,0.0
2001,AMOCHY,4,512.0,4.467493207198983,4.7,1.0,14.99,14.99,14.99,0.0
2002,Angelina's Palace,8,376.0,4.467487574313837,4.5875,8.0,25.99,76.0,38.58642857142858,16.118357935706534
2003,MENGCORE,1,298.0,4.467378417861529,4.5,1.0,19.99,19.99,19.99,0.0
2004,YIYIBYUS,2,52.0,4.467300697136282,4.85,1.0,49.9,49.9,49.9,0.0
2005,HNLUGF,1,297.0,4.467278657671502,4.5,1.0,11.99,11.99,11.99,0.0
2006,Hind Handicrafts,3,381.0,4.467272587453612,4.666666666666667,3.0,26.99,29.99,27.99,1.5491933384829664
2007,HOLLP,62,3466.0,4.467267938332798,4.498387096774193,49.0,5.99,16.66,11.891395348837209,2.873233129826234
2008,Elegana,5,1435.0,4.467183519604458,4.5,,,,,
2009,TY·POLKA,7,908.0,4.467163057309537,4.542857142857143,,,,,
2010,NIANXIN,4,227.0,4.467122793481337,4.699999999999999,,,,,
2011,OSPNIEEK,2,307.0,4.466995205834399,4.550000000000001,2.0,15.99,17.99,17.323333333333334,1.1547005383792515
2012,James Scott,1,73.0,4.466991466588166,4.6,,,,,
2013,abooxiu,1,293.0,4.4668734398098495,4.5,1.0,13.59,13.59,13.59,0.0
2014,MEEKISS,5,787.0,4.466816622711132,4.5,1.0,24.99,24.99,24.99,0.0
2015,Smarter LifeStyle,6,2673.0,4.466771422677575,4.416666666666667,5.0,29.95,34.95,31.59705882352941,1.8729712732378834
2016,Carolyn Pollack,48,1785.0,4.46671764120025,4.372916666666667,,,,,
2017,Glitz Design,11,3124.0,4.466526982498444,3.872727272727273,7.0,3.49,65.0,35.49857142857143,22.730274916995565
2018,Barelove,2,1956.0,4.466496841355133,4.45,2.0,13.99,15.99,14.656666666666666,1.0327955589886444
2019,UPROMI,21,1110.0,4.466468692669385,4.4523809523809526,17.0,9.99,15.99,13.55818181818182,2.0046194010129583
2020,CB,38,5790.0,4.466413040454817,4.113157894736842,18.0,4.2,29.95,11.286538461538461,8.203724979450588
2021,INFUSEU,3,333.0,4.466267969022882,4.333333333333333,1.0,17.99,17.99,17.99,0.0
2022,DiRikiss,4,148.0,4.466080025054233,4.7,4.0,12.99,14.99,14.790000000000001,0.6324555320336758
2023,FULU AUTUMN,2,912.0,4.466049593075451,4.45,2.0,13.99,16.99,15.99,1.455213750217998
2024,Perfect 4U,1,283.0,4.4658150832542525,4.5,1.0,10.82,10.82,10.82,0.0
2025,WITHFAB,3,847.0,4.465742149756373,4.5,,,,,
2026,YEEQIN,34,18686.0,4.465723730891868,4.382352941176471,15.0,7.98,11.98,9.728478260869565,0.7503213160337949
2027,SFYBYHEART,1,72.0,4.465687461358638,4.6,1.0,19.99,19.99,19.99,0.0
2028,CJCY.DO,3,800.0,4.465680071151672,4.466666666666666,3.0,4.99,7.99,7.156666666666666,1.3291601358251257
2029,Willis Judd,129,5058.0,4.465670575718548,4.1434108527131785,25.0,19.95,54.99,44.00588235294118,9.661643977573181
2030,LADY COLOUR,23,8108.0,4.465589333870647,4.352173913043478,1.0,49.99,49.99,49.99,0.0
2031,Changsuo,16,1137.0,4.465588617642405,4.56875,3.0,39.99,99.99,87.99,26.83281572999747
2032,Befettly,15,1836.0,4.465523366451487,4.333333333333333,3.0,11.99,12.99,12.49,0.516397779494323
2033,MS. WENNY,4,1119.0,4.465460099930619,4.5,1.0,8.99,8.99,8.99,0.0
2034,SAPHIR,17,2748.0,4.465423825113967,4.370588235294117,14.0,10.8,64.0,26.530714285714286,14.839346587463247
2035,VANTOO,1,277.0,4.465146974132186,4.5,1.0,12.99,12.99,12.99,0.0
2036,Henzin,7,9875.0,4.465109255635094,4.385714285714285,,,,,
2037,OBSUN,6,519.0,4.465101122166259,4.416666666666667,2.0,7.98,14.98,14.105,2.4748737341529163
2038,Deelan,1,276.0,4.46503307535484,4.5,1.0,9.99,9.99,9.99,0.0
2039,St John the Baptist Orthodox Brotherhood,2,311.0,4.464877160188497,4.55,2.0,8.49,8.99,8.74,0.3535533905932738
2040,SEKKVY,1,41.0,4.464790437444805,4.7,,,,,
2041,Cosmetology Supply,1,41.0,4.464790437444805,4.7,1.0,17.99,17.99,17.99,0.0
2042,Devin Rose,7,1128.0,4.464753126315592,3.8428571428571434,3.0,11.09,18.99,15.356666666666664,3.188582572794598
2043,WETMT,3,873.0,4.464657869558363,4.466666666666667,1.0,10.69,10.69,10.69,0.0
2044,KUIENSI,4,1088.0,4.464569937280071,4.5,,,,,
2045,ShellKingdom,1,272.0,4.464569937280071,4.5,1.0,19.99,19.99,19.99,0.0
2046,ARVATO,5,1104.0,4.464519471701911,4.12,1.0,11.99,11.99,11.99,0.0
2047,UUX,1,71.0,4.4643576342433775,4.6,,,,,
2048,Leocuci,1,71.0,4.4643576342433775,4.6,1.0,12.99,12.99,12.99,0.0
2049,Class of 2020 Graduation Dog Tag Necklace,1,71.0,4.4643576342433775,4.6,1.0,14.99,14.99,14.99,0.0
2050,Positive Lady,2,483.0,4.464341685538514,4.0,1.0,13.99,13.99,13.99,0.0
2051,VEEAPE,2,540.0,4.464333736861937,4.5,,,,,
2052,YAMAZAKI,6,793.0,4.464326903494891,4.216666666666667,6.0,24.89,41.0,32.36142857142857,5.707037843959066
2053,BGYVNU,2,542.0,4.4642987588012994,4.45,2.0,10.99,13.99,13.561428571428573,1.1338934190276817
2054,Y-blue,13,3093.0,4.46427385278546,4.484615384615385,,,,,
2055,EatingBiting,3,330.0,4.46427106905202,4.366666666666666,3.0,5.99,7.99,6.656666666666666,1.1547005383792517
2056,WeimanJewelry,17,1819.0,4.464145870655876,4.294117647058823,3.0,13.99,15.99,14.790000000000001,1.0327955589886453
2057,BARTON WATCH BANDS,2,300.0,4.464032311535814,4.55,1.0,99.99,99.99,99.99,0.0
2058,HINOSI,1,267.0,4.463973471577715,4.5,,,,,
2059,Sass & Belle,3,85.0,4.463969530103074,4.866666666666666,,,,,
2060,Gemstone,3,496.0,4.463768372697666,4.233333333333333,1.0,11.79,11.79,11.79,0.0
2061,Eutuxia,2,141.0,4.463684232427564,4.6,1.0,7.19,7.19,7.19,0.0
2062,N.Bin,1,264.0,4.463605853940752,4.5,1.0,23.99,23.99,23.99,0.0
2063,Yo-ike,1,264.0,4.463605853940752,4.5,1.0,9.99,9.99,9.99,0.0
2064,My Saint My Hero,38,2425.0,4.463480763732749,4.473684210526316,25.0,16.0,59.0,31.88148148148148,13.257016633786428
2065,Bestyle,8,557.0,4.463432631738265,4.275,5.0,7.99,27.99,19.865,8.83081725172327
2066,ABC GEMS USA,6,526.0,4.46342924277768,4.233333333333333,3.0,16.99,18.99,17.523333333333333,0.8944271909999146
2067,conviv,2,48.0,4.463248668783716,3.85,2.0,9.99,14.37,12.18,3.0971277015970777
2068,Jenseits,11,4614.0,4.463242123931418,4.327272727272727,6.0,18.99,32.99,26.3325,5.941680458142014
2069,Sianilvera,2,95.0,4.463231340955262,4.75,1.0,39.99,39.99,39.99,0.0
2070,Home 'n Gifts,2,517.0,4.463161295093513,4.5,2.0,22.95,29.95,26.45,4.949747468305833
2071,YOLOPLUS+,2,300.0,4.463106151868744,4.4,1.0,9.99,9.99,9.99,0.0
2072,CASEBUDi,11,782.0,4.463030566664265,4.527272727272727,8.0,14.99,39.99,19.626363636363635,7.1731823798468595
2073,RIAH FASHION,61,14992.0,4.463011111577853,4.086885245901639,46.0,4.99,17.99,13.295555555555556,2.9337885465529934
2074,"McVan, Inc.",1,70.0,4.463001210585811,4.6,1.0,17.99,17.99,17.99,0.0
2075,SAFEBUDDY,1,70.0,4.463001210585811,4.6,1.0,16.98,16.98,16.98,0.0
2076,FVCCS Specialties,1,70.0,4.463001210585811,4.6,,,,,
2077,Balrty,1,70.0,4.463001210585811,4.6,1.0,18.99,18.99,18.99,0.0
2078,RXBC2011,6,76.0,4.462822368369392,4.65,,,,,
2079,L&C,7,2366.0,4.462595323019595,4.414285714285714,5.0,9.59,18.77,10.451333333333334,2.3071499631322085
2080,Mooca,68,19344.0,4.46228521873148,4.4,25.0,7.99,27.99,17.117605633802814,4.831689283052856
2081,Wingostore,2,85.0,4.462210874268538,3.8,1.0,59.99,59.99,59.99,0.0
2082,YACQ,39,4709.0,4.462174255010405,4.543589743589743,12.0,15.99,29.99,23.43516129032258,5.402190435350323
2083,Zhanmai,20,12176.0,4.462083788954508,4.43,15.0,7.49,17.99,10.465308641975309,2.1019354690497476
2084,Regal Displays,5,352.0,4.462012585727023,4.34,3.0,8.95,29.95,14.52142857142857,7.435436388384631
2085,OnDisplay,7,251.0,4.461978848266472,4.614285714285714,4.0,19.89,59.89,42.96666666666667,19.673960116526278
2086,Colorsheng,5,522.0,4.4617436433051925,4.32,5.0,9.99,17.99,13.704285714285716,3.1471831698777715
2087,Beautify,17,4487.0,4.461677995443515,4.223529411764706,2.0,26.39,39.99,33.19,9.616652224137045
2088,PLENTY,1,69.0,4.461617384430113,4.6,1.0,29.99,29.99,29.99,0.0
2089,VESONNY,3,324.0,4.461530879260844,4.566666666666666,3.0,8.99,13.99,12.49,1.9748417658131499
2090,FROG SAC,11,1939.0,4.461486042722534,4.227272727272728,3.0,8.95,12.95,10.35,1.51657508881031
2091,P.travel,3,120.0,4.4614303008368745,4.7,,,,,
2092,HGT-YUS,1,40.0,4.461430300836874,4.7,,,,,
2093,Kohlani,1,40.0,4.461430300836874,4.7,,,,,
2094,Love Is Project,1,40.0,4.461430300836874,4.7,1.0,30.0,30.0,30.0,0.0
2095,OrthoStep,1,247.0,4.461372278189824,4.5,1.0,0.38,0.38,0.38,0.0
2096,JSP,6,570.0,4.461264226678432,4.05,3.0,28.99,71.95,43.626666666666665,24.533324954708718
2097,Moonfish,1,246.0,4.461232322676018,4.5,,,,,
2098,RED MOOSE,13,7115.0,4.461120236714673,4.392307692307693,10.0,10.98,39.98,28.74190476190476,9.549370460427019
2099,XGATML,11,674.0,4.461045368513705,4.7,,,,,
2100,GEMLANTO,1,244.0,4.460949346929128,4.5,1.0,31.99,31.99,31.99,0.0
2101,Unison gifts,1,244.0,4.460949346929128,4.5,,,,,
2102,Amiglo,3,407.0,4.460606174313805,4.533333333333334,2.0,69.95,74.95,72.45,3.5355339059327378
2103,Peterpanshop,1,241.0,4.460517051876683,4.5,1.0,10.95,10.95,10.95,0.0
2104,hotoo,7,441.0,4.460497223807644,4.542857142857143,6.0,9.99,14.99,13.182,1.4916210421327978
2105,Studio Silversmith,3,110.0,4.460471602228116,4.066666666666666,1.0,10.5,10.5,10.5,0.0
2106,WaaHome,5,1290.0,4.460406881372631,4.48,5.0,13.99,26.99,19.19,5.263078946776306
2107,Trousselier,2,457.0,4.460373909197528,4.4,2.0,37.45,71.39,48.76333333333334,19.595268136295896
2108,Langwolf,2,480.0,4.460370886687688,4.5,,,,,
2109,Weewooday,2,309.0,4.460346932712784,4.5,2.0,9.49,12.99,11.24,2.4748737341529163
2110,SINNKY,1,239.0,4.460223498359038,4.5,1.0,6.99,6.99,6.99,0.0
2111,KISSITTY,2,141.0,4.460219028888148,4.25,2.0,7.99,8.94,8.465,0.6717514421272196
2112,AITIME,1,68.0,4.460205316924297,4.6,1.0,21.99,21.99,21.99,0.0
2113,ComaZoo,1,68.0,4.460205316924297,4.6,1.0,26.99,26.99,26.99,0.0
2114,VetFriends.com,1,68.0,4.460205316924297,4.6,1.0,9.99,9.99,9.99,0.0
2115,YestBuy,3,220.0,4.460173568330573,4.5,,,,,
2116,AgeXinjo,3,106.0,4.460109558631102,4.566666666666666,,,,,
2117,Clicgear,3,338.0,4.460049472195676,4.533333333333333,2.0,12.64,28.61,20.625,11.292495295549163
2118,ASHLEYRIVER,9,1112.0,4.460027051629076,4.477777777777778,,,,,
2119,ABDOT,2,265.0,4.459970068913177,4.65,2.0,11.95,13.95,12.116666666666665,0.5773502691896258
2120,BAOPLAYKIDS,3,111.0,4.459891493786323,4.833333333333333,2.0,9.99,11.99,11.323333333333332,1.1547005383792515
2121,DesignSter,33,5277.0,4.459792595747135,4.415151515151515,26.0,8.99,33.99,15.292631578947368,6.383352801033022
2122,Bailinna,1,236.0,4.459774891197673,4.5,1.0,22.99,22.99,22.99,0.0
2123,Bo&Pao,2,911.0,4.459654677822892,4.45,2.0,20.89,20.89,20.89,0.0
2124,DQUTAR,6,169.0,4.459528780726022,4.733333333333333,5.0,9.99,49.99,29.91857142857143,17.47730082009359
2125,First Avenue,2,467.0,4.459393267584245,4.5,,,,,
2126,Yeegfeyxx,2,39.0,4.459372728745886,4.95,,,,,
2127,Luxuriant July,3,136.0,4.459267321171418,3.933333333333333,1.0,42.99,42.99,42.99,0.0
2128,SIUMAL,1,232.0,4.459160767399164,4.5,1.0,15.99,15.99,15.99,0.0
2129,mnmoom,3,1001.0,4.459141129927556,4.433333333333334,3.0,19.98,29.98,26.19242424242424,4.846038994828042
2130,IvyAnan Jewellery,23,4777.0,4.458868047594197,4.439130434782609,1.0,12.99,12.99,12.99,0.0
2131,Sincere,39,6692.0,4.458842139555977,4.323076923076923,14.0,7.69,14.99,10.906666666666666,1.8995613528742192
2132,YUGDRUZY,59,9792.0,4.458783160974026,4.4491525423728815,1.0,6.39,6.39,6.39,0.0
2133,MERMAID PILLOW CO.,2,134.0,4.458764134624548,4.6,,,,,
2134,ERICNVOC,2,457.0,4.45869509919689,4.5,2.0,17.99,18.99,18.323333333333334,0.5
2135,AJINGSHANG,5,402.0,4.458592920804164,4.26,1.0,21.99,21.99,21.99,0.0
2136,BEAUTY ONE HOME,1,228.0,4.4585276010022525,4.5,1.0,16.68,16.68,16.68,0.0
2137,JEWPARK,8,2416.0,4.458494267740298,4.425,5.0,11.99,15.59,14.290000000000001,1.4023789311975088
2138,T400,4,822.0,4.458481410488572,4.15,3.0,12.99,26.99,20.689999999999998,6.961002482082274
2139,Island Sense,2,74.0,4.45842236194572,4.8,1.0,14.0,14.0,14.0,0.0
2140,Watch Winder Smith,5,1087.0,4.458409899263296,4.64,5.0,159.99,229.99,187.99,30.331501776206206
2141,STOCKPINS,5,103.0,4.458365275142106,4.86,3.0,7.95,14.95,10.950000000000001,3.6055512754639887
2142,LIUANAN,23,4908.0,4.458295130771481,4.447826086956522,5.0,10.99,15.99,14.332857142857144,1.4741469545799977
2143,Naimo,12,4025.0,4.458282178076897,4.375,8.0,12.99,23.99,15.530833333333334,2.827967339868393
2144,Keep North,1,226.0,4.458203597885083,4.5,1.0,23.0,23.0,23.0,0.0
2145,LPBeads,4,1029.0,4.45813948913992,4.425,1.0,9.99,9.99,9.99,0.0
2146,VIKCAUX,1,39.0,4.457972768964944,4.7,1.0,15.99,15.99,15.99,0.0
2147,CINDYHE,1,39.0,4.457972768964944,4.7,,,,,
2148,Angela Dot,1,39.0,4.457972768964944,4.7,1.0,17.99,17.99,17.99,0.0
2149,Ookalan,1,39.0,4.457972768964944,4.7,1.0,9.99,9.99,9.99,0.0
2150,Haooryx,1,39.0,4.457972768964944,4.7,1.0,12.99,12.99,12.99,0.0
2151,Shrandi,1,39.0,4.457972768964944,4.7,1.0,12.99,12.99,12.99,0.0
2152,Gypie,1,39.0,4.457972768964944,4.7,1.0,21.59,21.59,21.59,0.0
2153,Twin Saints,1,39.0,4.457972768964944,4.7,1.0,50.0,50.0,50.0,0.0
2154,Plymor,10,479.0,4.457948519414467,4.25,9.0,9.2,48.79,15.878000000000002,9.666129525306392
2155,Chaseburg Mfg,1,224.0,4.457874492356619,4.5,1.0,63.49,63.49,63.49,0.0
2156,NUBARKO,5,150.0,4.457578251704333,4.779999999999999,3.0,7.99,8.99,8.74,0.5000000000000001
2157,"Dial Industries, Inc.",4,453.0,4.457338423416869,3.9,1.0,16.99,16.99,16.99,0.0
2158,Enrwin,1,66.0,4.457292927693553,4.6,1.0,12.99,12.99,12.99,0.0
2159,WINGKIND,1,220.0,4.457200484234325,4.5,1.0,8.99,8.99,8.99,0.0
2160,FEELMEM,149,7109.0,4.456972374904011,4.529530201342282,118.0,5.99,18.89,12.477916666666667,2.484867459728017
2161,Aurora Tears,6,1234.0,4.456969560745596,3.7,2.0,18.77,27.99,25.300833333333333,4.235111510166659
2162,AHIER,2,332.0,4.45675432133251,4.449999999999999,2.0,17.99,18.71,18.35,0.5091168824543147
2163,AmorAime,14,710.0,4.456705343812578,4.342857142857143,3.0,15.95,25.95,19.97,4.2364135775441
2164,Marvel,14,384.0,4.456685865617044,4.114285714285715,4.0,7.99,41.98,17.322499999999998,16.466263237298254
2165,Swiss Reimagined,3,418.0,4.456556157961543,4.533333333333333,1.0,19.99,19.99,19.99,0.0
2166,Intrepid International,2,430.0,4.456327024728902,4.5,2.0,17.99,17.99,17.99,0.0
2167,FANTASK,3,135.0,4.456254461861038,4.533333333333333,2.0,159.99,169.99,162.49,5.0
2168,SDHYL,4,501.0,4.456014944844548,4.475,2.0,89.99,189.99,139.99,54.77225575051662
2169,Looca,1,65.0,4.4557907479850645,4.6,1.0,49.99,49.99,49.99,0.0
2170,BY ALEGORY,1,65.0,4.4557907479850645,4.6,1.0,9.99,9.99,9.99,0.0
2171,Pizzazz,1,65.0,4.4557907479850645,4.6,,,,,
2172,Coogert,1,212.0,4.455785624209013,4.5,,,,,
2173,GEMFEEL,1,212.0,4.455785624209013,4.5,1.0,13.99,13.99,13.99,0.0
2174,CULOVITY,4,811.0,4.455607584514181,4.5,1.0,13.98,13.98,13.979999999999999,0.0
2175,Allurelady,14,956.0,4.455515054740211,4.407142857142857,1.0,32.99,32.99,32.99,0.0
2176,Sapfir,3,85.0,4.455502490780595,4.8,3.0,22.95,37.95,33.11666666666667,7.4944423853057085
2177,Wowagoga,18,1542.0,4.455387101048542,4.550000000000001,12.0,8.39,33.99,19.742941176470588,7.2227174289752964
2178,MSBeads,9,1736.0,4.455366673197744,4.188888888888889,3.0,8.99,14.99,11.323333333333332,3.2145502536643185
2179,Kokoma,5,398.0,4.455235161720403,3.82,2.0,13.99,13.99,13.99,0.0
2180,HUAXXIA,1,209.0,4.455230632044272,4.5,,,,,
2181,CHUENXI,1,209.0,4.455230632044272,4.5,,,,,
2182,JUST IN STONES,1,208.0,4.455042525456223,4.5,1.0,15.99,15.99,15.99,0.0
2183,Gzrlyf,77,3872.0,4.454854529172187,4.488311688311689,51.0,8.99,22.89,13.859047619047619,2.60948685740821
2184,Junkies Sports Maps,1,206.0,4.454661529909242,4.5,1.0,19.99,19.99,19.99,0.0
2185,Noble,4,802.0,4.454618636966056,4.375,3.0,9.99,24.95,14.816666666666665,6.033594837795015
2186,RIVIKO,4,217.0,4.454481212471227,4.45,4.0,9.99,49.99,35.915925925925926,11.5888737287967
2187,insoftb,1,205.0,4.454468600249282,4.5,1.0,9.99,9.99,9.99,0.0
2188,Allinbag,1,38.0,4.454413544979134,4.7,1.0,15.29,15.29,15.29,0.0
2189,WINZEDGE,1,38.0,4.454413544979134,4.7,1.0,26.99,26.99,26.99,0.0
2190,MorNon,1,38.0,4.454413544979134,4.7,,,,,
2191,kullder,1,38.0,4.454413544979134,4.7,,,,,
2192,Royary,1,38.0,4.454413544979134,4.7,,,,,
2193,A1 Bakery Supplies,1,38.0,4.454413544979134,4.7,1.0,13.99,13.99,13.99,0.0
2194,JUNIPERMIST,1,38.0,4.454413544979134,4.7,,,,,
2195,Yogeaw,1,38.0,4.454413544979134,4.7,1.0,15.99,15.99,15.99,0.0
2196,Thinkday,2,54.0,4.454388088747038,4.8,,,,,
2197,Chargol,1,64.0,4.454256607006182,4.6,1.0,22.99,22.99,22.99,0.0
2198,iFavor123,1,64.0,4.454256607006182,4.6,1.0,19.99,19.99,19.99,0.0
2199,Egiso,1,203.0,4.454077772783609,4.5,1.0,9.99,9.99,9.99,0.0
2200,Bluecell,1,203.0,4.454077772783609,4.5,,,,,
2201,VWALK,4,41.0,4.45399087729799,4.85,4.0,12.9,14.99,13.718,1.120544510494786
2202,Ortecs,4,530.0,4.453925738555845,4.525,,,,,
2203,ERYTLLY,1,202.0,4.453879832149057,4.5,1.0,17.6,17.6,17.6,0.0
